PitchNo,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,HomeTeamForeignID,AwayTeamForeignID
85,1,3,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,1,1,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,81.37575106,-0.500446418,-1.516307251,2373.967815,21.03531634,6:45,6.263266167,2.323486919,7.174517124,-56.70275045,-15.16298708,-2.710703184,1.085647575,0.723587521,75.09493214,-11.15906471,-2.032508428,0.463877727,,,,,,,,,,,,1.031624523,-8.180051476,-2.234329646,50.00339927,6.208733717,3.208635544,-118.4561737,-2.562405181,1.453653081,24.39396269,-43.70363257,CWS,TB,Rate Field,Major League Baseball,AL,145,139
86,1,4,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,94.94876602,-1.223816695,-2.886003603,2596.731355,193.5217084,12:30,6.497936611,2.024595931,7.145710321,-10.20208948,20.30751149,0.136477244,4.538396592,-0.582404676,86.26297748,-3.157434949,-2.860052044,0.397548185,,,,,,,,,,,,-0.925004489,11.52530493,-1.855803196,50.00486263,6.42169245,6.956864991,-138.0829814,-3.27404088,-1.777443841,32.39909719,-10.04746786,CWS,TB,Rate Field,Major League Baseball,AL,145,139
87,1,5,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.21303655,-1.196349734,-1.799485681,2571.425277,197.1191501,12:30,6.451839224,1.983230949,7.156342923,-8.763955867,21.62105223,0.802640714,4.637235072,0.418660794,86.19430975,-2.863741424,-1.646595994,0.396735616,,,,,,,,,,,,-0.989241614,12.25484809,-1.87865374,50.0035125,6.378110321,4.327511237,-138.5469075,-3.170391331,-1.905881366,33.6197737,-8.570802869,CWS,TB,Rate Field,Major League Baseball,AL,145,139
88,1,6,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,3,2,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,81.13607465,1.656575061,0.007818591,2394.109179,24.17724942,6:45,6.352286586,2.190375791,7.119196263,-57.41257004,-15.42066708,-4.923126537,3.07169087,1.787282084,74.0012214,-9.23518379,-0.93314765,0.466395433,,,,,,,,,,,,2.71208774,-9.014728897,-2.188621603,50.00294455,6.424144553,0.11543999,-118.0646231,1.880401319,3.775544171,25.37706403,-44.72298723,CWS,TB,Rate Field,Major League Baseball,AL,145,139
89,2,1,"Burke, Sean",680732,Right,CWS,"Lowe, Brandon",664040,Left,TB,3,Top,0,0,0,Curveball,InPlay,Undefined,GroundBall,Out,2,0,80.91981541,0.517286921,-1.324859201,2574.816588,26.67161878,7:00,6.19650138,2.428033766,7.030556785,-59.22224037,-16.88594517,-6.446610715,1.731981215,0.687065128,73.9691027,-10.68551295,-2.557658268,0.468304075,93.60420466,1.401994467,14.87729474,4057.770851,,,,50.08103892,45.87233845,13.89371614,0.4,3.115708679,-9.468324482,-2.344969662,50.00387801,6.201018687,2.894349932,-117.738377,-0.511213975,4.299219263,25.93445137,-45.24220046,CWS,TB,Rate Field,Major League Baseball,AL,145,139
90,3,1,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,88.35967409,-1.121348982,-1.304547118,2293.827504,160.8842183,11:15,6.291042322,2.427093741,7.148805434,-31.56494984,3.602163759,-7.040043587,2.644608882,0.657856648,80.81620046,-7.087536545,-2.643360966,0.426815196,,,,,,,,,,,,3.481637256,2.312797707,-2.347691963,50.00409314,6.211254893,3.135593757,-128.6322767,-3.443395653,5.79844603,28.20005546,-28.32320395,CWS,TB,Rate Field,Major League Baseball,AL,145,139
91,3,2,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,95.93636487,-2.834820446,-2.824192016,2627.231983,200.0055501,12:45,6.362308633,2.02128354,7.350886515,-10.67059546,19.33143985,1.960287011,2.911790487,-0.367434055,87.04305207,-4.850935199,-2.451266397,0.394227459,,,,,,,,,,,,-1.928517162,11.49998682,-1.866880801,50.00165062,6.201568489,6.813067273,-139.3681655,-7.24659194,-3.763803588,33.67168819,-9.732356021,CWS,TB,Rate Field,Major League Baseball,AL,145,139
92,3,3,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,95.85691117,-1.607644332,-2.271920062,2618.603914,197.2675182,12:30,6.47625886,2.011680448,7.102362163,-10.66393442,19.19150596,2.457269457,4.128850233,0.154130568,87.27960766,-3.627870504,-1.80514783,0.393263149,,,,,,,,,,,,-2.002552347,11.00708512,-1.878251111,50.00630801,6.376167168,5.454877493,-139.4674053,-4.256461726,-3.933199004,32.38071141,-10.56722647,CWS,TB,Rate Field,Major League Baseball,AL,145,139
93,3,4,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,1,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,83.24590429,2.769148579,-0.740063889,2544.400323,28.23920599,7:00,6.428059026,2.09939092,7.033010664,-51.07659372,-11.46034807,-7.505093065,4.689981421,0.801683924,76.15500904,-6.907209471,-2.166879321,0.453010397,,,,,,,,,,,,3.907227573,-7.101440594,-2.051193699,50.00145824,6.572337928,1.771657428,-121.1048739,4.447210141,5.777716853,24.58477398,-42.67249783,CWS,TB,Rate Field,Major League Baseball,AL,145,139
94,3,5,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,2,2,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,82.68404122,0.290161414,-2.959201948,2501.363791,18.80885711,6:45,6.335051661,2.103955223,7.324848354,-55.00105083,-14.74824293,-1.73513885,2.015124137,-0.716163347,76.15176285,-10.06510312,-3.28867479,0.456635427,70.13905283,-58.82159602,-132.4294334,5612.358929,,,,0.441740256,0.47170821,-19.9797042,0,0.072645614,-8.194406822,-1.939097039,50.00091532,6.326742207,6.264066291,-120.2574166,-0.896326988,0.105492311,24.78436017,-44.09143568,CWS,TB,Rate Field,Major League Baseball,AL,145,139
95,3,6,"Burke, Sean",680732,Right,CWS,"Caminero, Junior",691406,Right,TB,3,Top,2,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,95.70538982,-3.071891143,-2.888596096,2639.007673,195.0498737,12:30,6.368717987,2.067193525,7.465568242,-10.75693167,19.1843099,5.516779886,2.702645859,-0.077774323,87.48350963,-5.096244813,-1.843083143,0.39382784,,,,,,,,,,,,-3.826876405,11.4007179,-1.916735303,50.00476128,6.201233644,6.841332105,-139.0659423,-7.813765129,-7.498572343,31.11076058,-9.840347544,CWS,TB,Rate Field,Major League Baseball,AL,145,139
96,1,1,"Kelly, Kevin",687330,Right,TB,"Quero, Edgar",700337,Left,CWS,3,Bottom,0,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,90.35328691,2.056699148,-1.269771813,2126.566061,255.9992432,2:30,3.902108039,1.467561832,7.163854401,-35.142911,-1.286138951,16.21959736,2.838632004,1.668109959,81.69811345,-4.643574307,1.827756001,0.418788055,,,,,,,,,,,,-9.320882449,-1.35356137,-1.401019715,50.00610379,4.005971621,2.429905803,-131.424719,3.673796077,-16.10341297,31.11458926,-34.5196781,CWS,TB,Rate Field,Major League Baseball,AL,145,139
97,1,2,"Kelly, Kevin",687330,Right,TB,"Quero, Edgar",700337,Left,CWS,3,Bottom,0,1,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,90.81031011,0.314546071,-3.678737649,2129.278954,257.5668161,2:30,3.809622419,1.439123027,6.755728312,-35.32733344,-1.728873963,20.21391166,1.15310231,-0.240949852,82.20958547,-6.408010242,0.177700696,0.41718741,,,,,,,,,,,,-12.2806813,-1.056466272,-1.207852753,50.00198385,3.813886053,7.87829103,-131.9322369,-0.330413944,-21.37435199,31.3811496,-34.00911139,CWS,TB,Rate Field,Major League Baseball,AL,145,139
98,1,3,"Kelly, Kevin",687330,Right,TB,"Quero, Edgar",700337,Left,CWS,3,Bottom,0,2,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.29801834,2.053140923,-2.768206298,2131.717192,255.2863083,2:30,3.806133231,1.4705921,6.748372635,-37.11079642,-3.415180611,16.98169999,2.589884712,0.355158736,82.249637,-4.994351947,0.459635498,0.417790163,,,,,,,,,,,,-10.12289514,-2.481874074,-1.297294495,50.00414988,3.923358155,5.839464395,-131.2940507,3.59950527,-17.60704554,28.78642365,-36.49371351,CWS,TB,Rate Field,Major League Baseball,AL,145,139
99,1,4,"Kelly, Kevin",687330,Right,TB,"Quero, Edgar",700337,Left,CWS,3,Bottom,0,2,1,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.13916486,2.00769939,-3.525033104,2182.963785,249.9594522,2:15,3.897384435,1.420834764,7.561212418,-36.38904875,-2.456570606,17.61042411,2.672416348,-0.286115266,81.85337162,-4.913024243,-0.175939754,0.419256013,,,,,,,,,,,,-10.71893921,-1.969029323,-1.247460386,50.00142918,3.984888736,7.541491238,-130.9525514,3.512518306,-18.49997855,29.24942885,-35.57066744,CWS,TB,Rate Field,Major League Baseball,AL,145,139
100,1,5,"Kelly, Kevin",687330,Right,TB,"Quero, Edgar",700337,Left,CWS,3,Bottom,0,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,92.35323871,0.225102603,-1.015019146,2084.907628,250.0189936,2:15,4.126096807,1.619644576,7.313413126,-23.40593249,8.794891149,9.603012951,2.379572727,1.502422479,83.9187247,-4.225745083,0.814248326,0.40841812,,,,,,,,,,,,-5.578555096,4.765965989,-1.567529033,50.0048114,4.128223718,2.088605176,-134.4766127,-0.188060573,-10.14586439,31.08406249,-23.50902779,CWS,TB,Rate Field,Major League Baseball,AL,145,139
101,2,1,"Kelly, Kevin",687330,Right,TB,"Vargas, Miguel",678246,Right,CWS,3,Bottom,1,0,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,91.45457158,1.424994181,-3.625764699,2126.071854,254.385052,2:30,3.906427965,1.546946729,7.231563507,-36.01912381,-3.101479909,17.89844034,2.195427954,-0.247622568,83.21712629,-5.416826953,-0.224218437,0.412938982,,,,,,,,,,,,-10.88958509,-2.134701866,-1.348218294,50.00579378,3.971612762,7.879087312,-132.8987562,2.220520536,-19.3838993,29.82925823,-35.9796851,CWS,TB,Rate Field,Major League Baseball,AL,145,139
102,2,2,"Kelly, Kevin",687330,Right,TB,"Vargas, Miguel",678246,Right,CWS,3,Bottom,1,0,1,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,89.56839133,1.343346237,-2.539286956,2232.232322,236.0850995,1:45,3.637883063,1.856488533,7.424620001,-25.57170811,8.507334936,3.917493407,2.719121988,-0.108227532,81.8332153,-3.505507064,-1.796865748,0.420160486,82.93060155,36.50254021,59.03671958,3005.856715,44.82765921,66.29509076,100.6963985,260.1439725,231.4281314,75.06170406,4.4,-2.851116095,4.283953538,-1.721854996,50.00061664,3.698783108,5.663410882,-130.3394208,2.296040691,-4.908014535,27.28319816,-24.7962203,CWS,TB,Rate Field,Major League Baseball,AL,145,139
103,2,3,"Kelly, Kevin",687330,Right,TB,"Vargas, Miguel",678246,Right,CWS,3,Bottom,1,0,2,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,91.42499117,1.378438789,-2.241947991,2022.634472,256.0477347,2:30,3.745307866,1.494746114,7.290398593,-37.62335103,-5.067842836,14.75348903,1.857204605,0.69616756,84.14452048,-5.727937103,0.550771508,0.410661275,,,,,,,,,,,,-8.674082074,-3.148210973,-1.375741071,50.00032145,3.805662793,4.759772732,-133.1073184,2.054169055,-15.64398813,27.17192604,-37.84813015,CWS,TB,Rate Field,Major League Baseball,AL,145,139
104,3,1,"Kelly, Kevin",687330,Right,TB,"Benintendi, Andrew",643217,Left,CWS,3,Bottom,2,0,0,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,92.5488656,1.141409523,-3.067382593,2045.211809,257.9482837,2:30,3.901758813,1.5379917,7.170252915,-33.31614422,-1.466571054,17.99392608,2.160308803,0.255268826,84.93331624,-5.159586078,0.339582311,0.406184475,76.57920285,78.86097551,-92.79272049,7769.189819,,,,121.6206006,105.1464189,-114.6769076,5.5,-10.68264465,-1.121791223,-1.367783329,50.00062859,3.953011979,6.659386733,-134.6536505,1.656108031,-19.68872657,28.201491,-34.2366138,CWS,TB,Rate Field,Major League Baseball,AL,145,139
105,3,2,"Kelly, Kevin",687330,Right,TB,"Benintendi, Andrew",643217,Left,CWS,3,Bottom,2,0,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,91.24866176,1.803814705,-0.928446543,2197.740592,231.1189857,1:45,3.658803891,1.969520582,6.890381092,-27.71362062,5.011454719,4.485927546,2.993278668,1.497467302,83.55441125,-3.446207138,-0.078017122,0.411729362,,,,,,,,,,,,-2.710259219,2.256823979,-1.913109643,50.00004771,3.75961026,2.016834742,-132.887222,3.34082042,-4.859810276,27.74327202,-28.1230177,CWS,TB,Rate Field,Major League Baseball,AL,145,139
106,3,3,"Kelly, Kevin",687330,Right,TB,"Benintendi, Andrew",643217,Left,CWS,3,Bottom,2,1,1,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,1,91.82703778,1.967859186,-3.079523576,2122.800923,250.8240809,2:15,3.849209233,1.564760649,7.553496646,-33.64649366,-1.28439593,15.58541406,2.817144574,0.090592331,84.19009409,-4.399846034,-0.129914212,0.4094396,103.0176964,31.59871918,32.22902483,3104.123242,91.20516975,57.41320312,61.71092084,374.641195,341.8703086,43.60401741,4.7,-9.358438887,-1.246961812,-1.413068436,50.0011424,3.935932842,6.707031806,-133.5546413,3.562237295,-16.97886897,27.57731941,-34.43137233,CWS,TB,Rate Field,Major League Baseball,AL,145,139
107,4,1,"Kelly, Kevin",687330,Right,TB,"Meidroth, Chase",805367,Right,CWS,3,Bottom,2,0,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,92.58199618,1.452092542,-3.438490493,1953.392189,253.5395016,2:30,3.865769043,1.558214054,7.35417181,-31.31670558,0.414810114,18.61101701,2.568154281,0.000438228,85.18310716,-4.463335775,0.076656177,0.40543097,,,,,,,,,,,,-11.06229127,-0.153921218,-1.377897789,50.00661623,3.931503343,7.51442081,-134.672851,2.447487045,-20.49202841,26.99030999,-32.46808714,CWS,TB,Rate Field,Major League Baseball,AL,145,139
108,4,2,"Kelly, Kevin",687330,Right,TB,"Meidroth, Chase",805367,Right,CWS,3,Bottom,2,0,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,78.99704079,1.880096033,-0.553520524,2588.437385,89.85377013,9:00,3.599613578,1.885412078,6.7480069,-37.68160976,6.285861547,-16.11496738,2.177584085,0.036943927,72.13201411,-5.265408586,-3.615666851,0.47724046,,,,,,,,,,,,8.688396882,2.901825947,-1.84170342,50.00331395,3.705152015,1.53347368,-114.9942869,2.786954041,11.5766541,22.33051086,-28.30817324,CWS,TB,Rate Field,Major League Baseball,AL,145,139
109,4,3,"Kelly, Kevin",687330,Right,TB,"Meidroth, Chase",805367,Right,CWS,3,Bottom,2,0,2,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,91.3861028,1.11035024,-3.545482434,2140.893036,255.3929954,2:30,3.733166733,1.79520242,7.213930059,-38.46852652,-5.738520634,17.86572872,1.533514461,0.069819576,83.87378151,-6.162387107,-0.162374671,0.411760377,,,,,,,,,,,,-10.75654095,-3.462806843,-1.599701977,50.00027479,3.779551915,7.689287595,-132.8891621,1.407498198,-19.28436515,27.80187733,-38.37793727,CWS,TB,Rate Field,Major League Baseball,AL,145,139
110,1,1,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,4,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,79.88617572,1.845823648,-1.838095375,2421.352307,28.56424293,7:00,6.313583113,2.294401858,7.04624378,-56.80981669,-13.73744191,-6.729025973,3.257131139,0.063769964,73.37856178,-8.886559859,-3.116840092,0.472357614,,,,,,,,,,,,3.154134238,-8.10414768,-2.18049555,50.00012649,6.398990063,3.908187018,-116.2291456,2.24295077,4.287439727,23.01773204,-43.18591058,CWS,TB,Rate Field,Major League Baseball,AL,145,139
111,1,2,"Burke, Sean",680732,Right,CWS,"Lowe, Josh",666139,Left,TB,4,Top,0,0,1,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,85.4983956,-1.361018057,-3.879730852,1714.70431,232.5881205,1:45,6.097371342,2.398621823,7.314046742,-28.63998039,8.668947471,14.99655152,2.481494278,0.137080086,78.80288063,-6.746422178,-1.046936241,0.43962046,99.65800309,47.15262507,21.0244488,,103.7891946,106.5027654,36.83289045,345.1228488,340.8387672,21.03886877,6.6,-9.226089255,5.12036312,-2.18934109,50.0007328,6.008676149,8.000727433,-124.2966813,-3.777815573,-14.524222,23.46761263,-24.10955693,CWS,TB,Rate Field,Major League Baseball,AL,145,139
112,2,1,"Burke, Sean",680732,Right,CWS,"Mangum, Jake",663968,Left,TB,4,Top,1,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,93.54412394,-3.809711743,-3.621192785,2484.927806,204.9917373,12:45,6.326655758,2.045725344,7.259171023,-13.48238544,17.87311301,4.767639548,1.752453194,-0.836918903,85.84098998,-6.32983302,-2.720256778,0.40302164,82.19025604,29.32133668,20.21073028,1902.583333,103.3597883,50.91727958,37.97652278,305.5956831,299.7612082,19.58287983,4.4,-3.588405679,10.86922594,-1.842788406,50.00022056,6.104393114,8.442319411,-135.7454763,-9.474681248,-6.717969975,28.85687609,-11.82283324,CWS,TB,Rate Field,Major League Baseball,AL,145,139
113,3,1,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,4,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,95.31496471,-3.898781758,-2.445963287,2636.312364,206.8052818,1:00,6.291452734,2.010895476,7.252014555,-11.92683126,18.34928763,8.136709708,1.765348917,0.47467883,87.02366236,-6.143177567,-0.901205565,0.396024097,,,,,,,,,,,,-5.159468943,11.19862283,-1.875859749,50.00126099,6.064645026,5.654952504,-138.4082627,-9.817338838,-9.990033582,31.45917294,-10.48764786,CWS,TB,Rate Field,Major League Baseball,AL,145,139
114,3,2,"Burke, Sean",680732,Right,CWS,"Palacios, Richie",680700,Left,TB,4,Top,2,0,1,Curveball,InPlay,Undefined,GroundBall,Single,0,0,82.97191209,0.595857871,-1.833433673,2481.377175,24.30108532,6:45,6.371194862,2.110548677,7.028124501,-53.93101413,-13.97994167,-4.02357431,2.418956649,0.109010593,76.23979373,-9.5822184,-2.599029601,0.454920735,98.76105641,0.991585396,32.38609712,3189.278148,,,,57.74998215,57.03103626,33.25672604,0.4,1.660076492,-7.864843653,-1.997636552,50.00186403,6.382693576,3.976184479,-120.762274,-0.225239348,2.432444195,25.23168225,-43.69793197,CWS,TB,Rate Field,Major League Baseball,AL,145,139
115,4,1,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,4,Top,2,0,0,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,94.72070757,-2.45305846,-3.311685311,2489.938945,196.5806453,12:30,6.410060686,2.030937212,7.329376696,-12.04943844,18.39312377,2.9686152,3.189130138,-0.716512359,86.93870238,-4.716793827,-2.751023004,0.397111179,89.34654356,39.04076674,81.16597255,3252.906179,1.512474714,78.03968255,110.4436146,300.7901392,252.4804432,91.05224685,5,-2.505342087,10.7565849,-1.848952458,50.00267498,6.268753135,7.873367078,-137.6879448,-6.288039011,-4.831626712,29.29353164,-11.43048327,CWS,TB,Rate Field,Major League Baseball,AL,145,139
116,4,2,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,4,Top,2,0,1,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,95.47441588,-2.586919186,-2.936765217,2619.865913,198.4447046,12:30,6.478854933,2.002949601,7.215474591,-10.80359964,19.22068097,1.988812294,3.235308584,-0.492316398,87.40340644,-4.619702077,-2.560421044,0.394373583,82.5162099,44.40585199,88.9702854,3488.538694,-11.64550636,86.40117473,109.8800923,262.5489092,203.1984556,97.39624253,5,-1.891933529,11.26733349,-1.835586957,50.00468074,6.325615441,7.057097212,-138.7951366,-6.621609164,-3.699080406,30.56763685,-10.15423267,CWS,TB,Rate Field,Major League Baseball,AL,145,139
117,4,3,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,4,Top,2,0,2,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,89.19794867,-2.256071476,-2.78608125,2324.427406,172.9932783,11:45,6.141157325,2.499605608,7.245992269,-26.21152368,7.950555891,-3.491492206,1.915212477,-0.313992036,82.65408409,-7.159648318,-3.44435796,0.420672053,76.86598555,23.27291689,-39.42815143,1368.759363,82.3521207,33.42209881,-73.96080321,251.2902554,241.023538,-45.49546794,3.2,1.205325851,4.944508238,-2.339986995,50.00646237,6.001234451,6.419861846,-129.7747271,-5.901598884,2.073669811,24.97012719,-23.67392293,CWS,TB,Rate Field,Major League Baseball,AL,145,139
118,4,4,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,4,Top,2,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,96.65638266,-1.196242372,-2.190752863,2602.119777,194.3214936,12:30,6.497090946,2.007962434,7.084416213,-11.00608816,18.24040258,4.456603893,4.494253608,0.390054218,88.2994799,-3.279952785,-1.345666728,0.38923187,,,,,,,,,,,,-3.049681116,10.34126482,-1.879530916,50.00511872,6.420804489,5.238714818,-140.6972325,-3.294384265,-6.118606869,31.78075906,-11.43297257,CWS,TB,Rate Field,Major League Baseball,AL,145,139
119,1,1,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,94.1676949,-1.412131539,4.63371769,2317.127027,117.90945,10:00,5.711095953,-2.24363026,6.957791428,-20.14449307,10.82896761,-13.02890927,2.747660522,0.895566565,86.06175302,-5.212340826,2.169827569,0.400558892,,,,,,,,,,,,8.426404199,6.36028182,1.963045834,50.00626051,5.614382995,-10.67282014,-136.7154871,-4.010469652,15.96475115,29.97699127,-20.13045653,CWS,TB,Rate Field,Major League Baseball,AL,145,139
120,1,2,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,94.20728515,-2.285216035,5.529114041,2380.35939,124.3302304,10:15,5.699452796,-2.141019892,6.878791555,-18.93007774,12.1446,-14.20278479,2.038839796,1.729206135,86.03384487,-5.840957616,2.847877367,0.401212845,,,,,,,,,,,,9.328625598,7.363590483,1.797403476,50.00353839,5.545694464,-12.77093354,-136.5122593,-6.060849429,17.61056752,30.0229857,-18.27432656,CWS,TB,Rate Field,Major League Baseball,AL,145,139
121,1,3,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,2,0,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,94.04769923,-2.136588277,4.182009992,2366.494878,129.9152307,10:15,5.797155379,-2.139011125,7.024418672,-17.20409284,13.82599356,-14.75783794,2.421531486,0.437910013,85.97765296,-5.378757808,1.388501663,0.400924876,72.02529537,21.84469134,156.1918457,1036.61949,,,,180.0673563,35.03827136,156.2005379,2.2,9.247619878,8.207533763,1.891859253,50.00277096,5.659372593,-9.524521034,-136.5730897,-5.645058011,17.48425584,29.84412773,-16.65654087,CWS,TB,Rate Field,Major League Baseball,AL,145,139
122,1,4,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,95.1136797,-2.396611256,3.86465022,2391.140947,128.961673,10:15,5.833348115,-2.127093767,6.870157804,-19.692388,10.71403526,-13.88343116,2.00724764,0.243171335,86.83531522,-6.109745232,1.231664797,0.396875399,,,,,,,,,,,,8.718262432,6.597978071,1.888629878,50.00470638,5.672192317,-8.892476539,-138.1245848,-6.413865256,16.81136823,31.38338945,-19.45633916,CWS,TB,Rate Field,Major League Baseball,AL,145,139
123,1,5,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,2,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,86.57087046,-0.100766726,2.381412467,2082.242386,110.4355624,9:45,5.610881641,-1.977738136,7.080229293,-36.76257438,-0.0818062,-14.84969264,2.456387439,-1.052305266,79.02673632,-7.066151958,-0.445501156,0.435903868,,,,,,,,,,,,8.866701059,-0.018376395,1.842297394,50.00052297,5.588135506,-4.812881717,-125.9723425,-1.276284498,14.15489101,27.15889042,-32.19714634,CWS,TB,Rate Field,Major League Baseball,AL,145,139
124,1,6,"Rock, Joe",697812,Left,TB,"A., Michael",572191,Right,CWS,4,Bottom,0,3,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,94.84124723,-1.423996054,3.590901155,2374.835383,127.8369216,10:15,5.896090349,-1.901166621,7.069743543,-16.93295237,13.74095756,-13.15516809,3.192278844,0.266905661,86.01815685,-4.636659473,1.08875505,0.398617242,,,,,,,,,,,,8.303992266,7.996933052,1.692264677,50.0062936,5.803138388,-8.235443887,-137.80481,-3.962368997,15.85505309,32.76355458,-16.91239923,CWS,TB,Rate Field,Major League Baseball,AL,145,139
125,2,1,"Rock, Joe",697812,Left,TB,"Tauchman, Mike",643565,Left,CWS,4,Bottom,1,0,0,Sinker,InPlay,Undefined,GroundBall,Out,1,0,92.71716786,-1.978817605,3.495459077,2415.321382,129.7664689,10:15,6.024526269,-1.888406897,7.033727598,-23.63867291,8.262321967,-14.96659925,2.256557819,0.044021776,84.89262972,-6.436398057,0.65804036,0.406512239,97.26702557,-11.11550719,21.19941636,6604.061764,,,,11.23227591,11.04918201,19.20835982,0.1,9.185122854,5.106383873,1.68371286,50.00287396,5.893822285,-7.769703173,-134.7534753,-5.392096049,16.88766888,29.35950511,-22.78386897,CWS,TB,Rate Field,Major League Baseball,AL,145,139
126,3,1,"Rock, Joe",697812,Left,TB,"Teel, Kyle",691019,Left,CWS,4,Bottom,2,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,93.93535671,-0.7964536,2.688051687,2325.227395,128.1413849,10:15,6.010416318,-1.841153109,6.917264589,-23.16814616,7.69451073,-15.46366973,3.354719152,-0.680388179,86.31694781,-5.170018707,-0.239015404,0.399841775,,,,,,,,,,,,9.183648754,4.43294556,1.680298398,50.0038445,5.949865315,-5.934170395,-136.7383412,-2.630353711,17.4733528,28.82364179,-23.7415467,CWS,TB,Rate Field,Major League Baseball,AL,145,139
